YEAR    MONTH   DAY     HOUR    TC_PRE  TC_ID   TC_NAME     CEN_LON CEN_LAT 
2018    09      15      12      TC1     1822    MANGKHUT    118.3   19.2    
2018    09      16      00      TC1     1822    MANGKHUT    115.3   20.6    
2018    09      16      12      TC1     1822    MANGKHUT    111.6   22.2    
2018    09      17      00      TC1     1822    MANGKHUT    108.3   23.2    
2018    09      22      12      TC1     1824    TRAMI       137.8   17.0    
2018    09      23      00      TC1     1824    TRAMI       135.1   16.9    
2018    09      23      12      TC1     1824    TRAMI       133.3   17.5    
2018    09      24      00      TC1     1824    TRAMI       131.3   18.4    
2018    09      24      12      TC1     1824    TRAMI       129.7   19.3    
2018    09      25      00      TC1     1824    TRAMI       128.7   19.6    
2018    09      25      12      TC1     1824    TRAMI       128.9   20.0    
2018    09      26      00      TC1     1824    TRAMI       129.0   20.7    
2018    09      26      12      TC1     1824    TRAMI       129.2   21.3    
2018    09      27      00      TC1     1824    TRAMI       129.2   21.5    
2018    10      01      00      TC2     1825    KONG-REY    135.7   15.6    
2018    10      01      12      TC1     1825    KONG-REY    134.4   16.8    
2018    10      02      00      TC1     1825    KONG-REY    132.7   17.7    
2018    10      02      12      TC1     1825    KONG-REY    131.3   18.8    
2018    10      03      00      TC1     1825    KONG-REY    129.8   20.1    
2018    10      26      12      TC1     1826    YUTU        137.6   17.2    
2018    10      27      00      TC1     1826    YUTU        134.7   17.7    
2018    10      27      12      TC1     1826    YUTU        132.2   18.0    
2018    10      28      00      TC1     1826    YUTU        130.2   17.9    
2018    10      28      12      TC1     1826    YUTU        128.0   17.8    
2018    10      29      00      TC1     1826    YUTU        126.1   17.0    
2018    10      29      12      TC1     1826    YUTU        124.2   16.8    
2018    10      30      00      TC1     1826    YUTU        121.6   16.5    
2018    10      30      12      TC1     1826    YUTU        118.9   16.8    
2018    10      31      00      TC1     1826    YUTU        118.1   17.4    
2018    10      31      12      TC1     1826    YUTU        117.1   18.2    
2018    11      01      00      TC1     1826    YUTU        116.9   19.5    
2018    11      01      12      TC1     1826    YUTU        116.4   20.3    
2018    11      02      00      TC1     1826    YUTU        116.2   20.7    
2018    11      17      12      TC1     1827    TORAJI      110.7   11.2    
2018    11      18      00      TC1     1827    TORAJI      110.1   11.1    
2018    11      18      12      TC1     -9999   NONAME      132.4   6.6     
2018    11      22      00      TC2     -9999   NONAME      117.2   11.3    
2018    11      22      12      TC3     -9999   -9999       -9999   -9999   
2018    11      23      00      TC1     1828    MAN-YI      136.1   14.3    
2018    11      23      12      TC1     1828    MAN-YI      135.0   16.1    
2018    11      24      00      TC1     1828    MAN-YI      135.3   18.1    
2018    11      24      12      TC1     1828    MAN-YI      136.3   18.6    
2018    11      25      00      TC1     1828    MAN-YI      136.0   18.3    
2018    11      26      00      TC1     1828    MAN-YI      132.8   19.5    
2018    11      26      12      TC1     1828    MAN-YI      132.0   21.0    
2018    12      25      12      TC1     -9999   NONAME      134.7   8.9     
2018    12      26      00      TC1     -9999   NONAME      133.3   9.6     
2018    12      26      12      TC1     -9999   NONAME      131.0   10.6    
2018    12      27      00      TC1     -9999   NONAME      129.3   10.6    
2018    12      27      12      TC1     -9999   NONAME      128.6   10.5    
2018    12      28      00      TC1     -9999   NONAME      128.0   10.5    
2018    12      28      12      TC1     -9999   NONAME      128.2   10.6    
2018    12      29      00      TC1     -9999   NONAME      124.0   11.5    
2018    12      29      12      TC1     -9999   NONAME      121.1   8.9     
2018    12      31      12      TC1     -9999   NONAME      111.1   7.3     
2019    01      01      00      TC1     -9999   NONAME      110.0   6.3     
2019    01      01      12      TC1     1901    PABUK       109.6   6.0     
2019    01      02      00      TC1     1901    PABUK       108.6   5.9     
2019    01      02      12      TC1     1901    PABUK       107.0   6.3     
2019    01      03      00      TC1     1901    PABUK       104.9   6.1     
2019    01      03      12      TC1     1901    PABUK       104.0   6.4     
2019    01      04      00      TC1     1901    PABUK       101.5   7.9     
2019    01      04      12      TC1     1901    PABUK       100.3   8.2     
2019    01      21      12      TC1     -9999   NONAME      126.0   12.8    
2019    01      22      00      TC1     -9999   NONAME      126.2   13.9    
2019    02      28      00      TC1     1902    WUTIP       136.6   17.1    
2019    07      02      12      TC1     1904    MUN         111.5   18.9    
2019    07      03      00      TC1     1904    MUN         109.5   19.4    
2019    07      03      12      TC1     1904    MUN         107.3   19.9    
2019    07      04      00      TC1     1904    MUN         106.2   20.8    
2019    07      15      00      TC1     -9999   NONAME      132.9   15.7    
2019    07      15      12      TC1     -9999   NONAME      130.0   17.3    
2019    07      16      00      TC1     -9999   NONAME      126.6   17.1    
2019    07      16      12      TC1     1905    DANAS       123.9   17.7    
2019    07      17      00      TC1     1905    DANAS       123.1   18.2    
2019    07      17      12      TC1     1905    DANAS       123.9   20.5    
2019    07      18      00      TC1     1905    DANAS       124.2   23.4    
2019    07      18      12      TC1     1905    DANAS       123.9   26.4    
2019    07      19      00      TC1     1905    DANAS       123.9   28.9    
2019    07      19      12      TC1     1905    DANAS       124.5   31.6    
2019    07      20      00      TC1     1905    DANAS       125.6   34.2    
2019    07      20      12      TC1     1905    DANAS       126.3   35.5    
2019    07      24      00      TC1     -9999   NONAME      136.5   23.2    
2019    07      24      12      TC1     -9999   NONAME      137.4   24.3    
2019    07      25      00      TC1     -9999   NONAME      137.6   26.4    
2019    07      25      12      TC1     -9999   NONAME      137.6   27.4    
2019    07      26      00      TC1     1906    NARI        137.1   29.8    
2019    07      26      12      TC1     1906    NARI        135.7   32.1    
2019    07      27      00      TC1     1906    NARI        136.4   34.7    
2019    07      30      12      TC1     -9999   NONAME      113.9   17.6    
2019    07      31      00      TC1     1907    WIPHA       113.4   18.5    
2019    07      31      12      TC1     1907    WIPHA       112.2   19.5    
2019    08      01      00      TC1     1907    WIPHA       110.5   20.1    
2019    08      01      12      TC1     1907    WIPHA       110.2   21.3    
2019    08      02      00      TC1     1907    WIPHA       108.8   21.2    
2019    08      02      12      TC1     1907    WIPHA       108.2   21.2    
2019    08      03      00      TC1     1907    WIPHA       106.7   21.0    
2019    08      03      12      TC2     1907    WIPHA       106.0   20.0    
2019    08      04      00      TC2     -9999   NONAME      131.9   16.5    
2019    08      04      12      TC2     1909    LEKIMA      130.8   17.5    
2019    08      05      00      TC1     1908    FRANCISCO   136.2   30.5    
2019    08      05      12      TC1     1908    FRANCISCO   133.1   31.2    
2019    08      06      00      TC1     1908    FRANCISCO   130.6   32.9    
2019    08      06      12      TC1     1908    FRANCISCO   129.5   35.1    
2019    08      07      00      TC1     1908    FRANCISCO   129.0   38.0    
2019    08      07      12      TC2     1909    LEKIMA      127.0   21.6    
2019    08      08      00      TC2     1909    LEKIMA      125.9   22.7    
2019    08      08      12      TC2     1909    LEKIMA      124.9   24.3    
2019    08      09      00      TC2     1909    LEKIMA      123.4   26.4    
2019    08      09      12      TC2     1909    LEKIMA      122.0   27.5    
2019    08      10      00      TC2     1909    LEKIMA      120.9   29.0    
2019    08      10      12      TC2     1909    LEKIMA      120.5   30.7    
2019    08      11      00      TC2     1909    LEKIMA      120.1   33.6    
2019    08      11      12      TC2     1909    LEKIMA      120.3   36.0    
2019    08      12      00      TC1     1910    KROSA       138.0   24.7    
2019    08      12      12      TC1     1910    KROSA       137.1   25.9    
2019    08      13      00      TC1     1910    KROSA       135.2   27.4    
2019    08      14      00      TC1     1910    KROSA       133.2   28.8    
2019    08      14      12      TC1     1910    KROSA       132.9   30.6    
2019    08      15      00      TC1     1910    KROSA       132.4   32.7    
2019    08      15      12      TC1     1910    KROSA       133.1   36.2    
2019    08      20      12      TC1     -9999   NONAME      132.8   14.1    
2019    08      21      00      TC1     -9999   NONAME      133.3   15.0    
2019    08      21      12      TC1     1911    BAILU       130.7   15.8    
2019    08      22      00      TC1     1911    BAILU       129.4   16.3    
2019    08      22      12      TC1     1911    BAILU       127.7   16.2    
2019    08      23      00      TC1     1911    BAILU       126.6   18.5    
2019    08      23      12      TC1     1911    BAILU       124.6   19.8    
2019    08      24      00      TC1     1911    BAILU       121.9   21.5    
2019    08      24      12      TC1     1911    BAILU       119.1   23.3    
2019    08      25      00      TC1     1911    BAILU       117.2   23.8    
2019    08      25      12      TC1     1911    BAILU       114.1   24.6    
2019    08      26      00      TC1     -9999   NONAME      131.9   13.3    
2019    08      26      12      TC1     -9999   NONAME      129.4   14.4    
2019    08      27      00      TC1     1912    PODUL       127.0   14.7    
2019    08      27      12      TC1     1912    PODUL       122.5   16.1    
2019    08      28      00      TC1     1912    PODUL       117.4   17.3    
2019    08      28      12      TC1     1912    PODUL       114.3   16.9    
2019    08      29      00      TC1     1912    PODUL       111.7   17.5    
2019    08      29      12      TC1     1912    PODUL       108.6   17.2    
2019    08      30      00      TC1     1912    PODUL       104.6   16.8    
2019    08      31      12      TC1     -9999   NONAME      119.6   19.5    
2019    09      01      00      TC1     -9999   NONAME      117.3   19.0    
2019    09      01      12      TC1     -9999   NONAME      113.6   19.0    
2019    09      02      00      TC1     -9999   NONAME      111.4   18.7    
2019    09      02      12      TC1     -9999   NONAME      108.2   17.2    
2019    09      03      00      TC1     1913    LINGLING    123.8   19.6    
2019    09      03      12      TC1     1913    LINGLING    124.3   21.4    
2019    09      04      00      TC1     1913    LINGLING    124.4   22.5    
2019    09      04      12      TC2     1913    LINGLING    125.4   22.9    
2019    09      05      00      TC1     1913    LINGLING    125.3   24.2    
2019    09      05      12      TC1     1913    LINGLING    125.2   25.7    
2019    09      06      00      TC2     1913    LINGLING    125.1   28.0    
2019    09      06      12      TC1     1913    LINGLING    125.2   31.4    
2019    09      07      00      TC2     1913    LINGLING    125.1   35.8    
2019    09      11      00      TC1     -9999   NONAME      137.7   13.0    
2019    09      12      00      TC1     -9999   NONAME      135.1   17.3    
2019    09      12      12      TC1     -9999   NONAME      133.2   18.3    
2019    09      13      00      TC1     -9999   NONAME      132.7   19.0    
2019    09      18      00      TC1     -9999   NONAME      129.1   21.2    
2019    09      18      12      TC1     -9999   NONAME      130.0   22.0    
2019    09      19      00      TC1     -9999   NONAME      128.7   22.4    
2019    09      19      12      TC1     1917    TAPAH       128.2   23.0    
2019    09      20      00      TC1     1917    TAPAH       127.0   22.8    
2019    09      20      12      TC1     1917    TAPAH       127.2   23.7    
2019    09      21      00      TC1     1917    TAPAH       125.8   26.2    
2019    09      21      12      TC1     1917    TAPAH       125.4   28.5    
2019    09      22      00      TC1     1917    TAPAH       126.9   31.1    
2019    09      22      12      TC1     1917    TAPAH       129.4   33.6    
2019    09      27      12      TC1     -9999   NONAME      136.0   14.2    
2019    09      28      00      TC1     1918    MITAG       132.1   15.4    
2019    09      28      12      TC1     1918    MITAG       129.2   17.6    
2019    09      29      00      TC1     1918    MITAG       126.8   18.1    
2019    09      29      12      TC1     1918    MITAG       124.8   20.2    
2019    09      30      00      TC1     1918    MITAG       123.0   21.7    
2019    09      30      12      TC1     1918    MITAG       122.9   24.6    
2019    10      01      00      TC1     1918    MITAG       122.5   27.5    
2019    10      12      00      TC1     1919    HAGIBIS     137.4   32.0    
2019    10      17      12      TC1     -9999   NONAME      129.5   19.6    
2019    10      18      00      TC1     1920    NEOGURI     129.5   19.8    
2019    10      18      12      TC1     1920    NEOGURI     129.4   20.4    
2019    10      19      00      TC1     1920    NEOGURI     127.9   21.1    
2019    10      19      12      TC1     1920    NEOGURI     127.2   21.8    
2019    10      20      00      TC1     1920    NEOGURI     127.9   23.4    
2019    10      20      12      TC1     1920    NEOGURI     129.9   25.4    
2019    10      21      00      TC1     1920    NEOGURI     133.0   28.8    
2019    10      28      12      TC1     -9999   -9999       -9999   -9999   
2019    10      29      00      TC1     -9999   NONAME      115.4   11.7    
2019    10      29      12      TC1     -9999   NONAME      113.9   13.3    
2019    10      30      00      TC1     1922    MATMO       111.5   13.3    
2019    10      30      12      TC1     1922    MATMO       110.2   13.3    
2019    10      31      00      TC1     1922    MATMO       107.0   13.5    
2019    11      04      12      TC2     -9999   NONAME      114.1   13.7    
2019    11      05      00      TC2     -9999   NONAME      114.9   13.8    
2019    11      05      12      TC2     1924    NAKRI       115.8   13.7    
2019    11      06      00      TC2     1924    NAKRI       116.2   13.6    
2019    11      06      12      TC2     1924    NAKRI       116.3   13.6    
2019    11      07      00      TC2     1924    NAKRI       117.1   13.4    
2019    11      07      12      TC2     1924    NAKRI       117.2   13.4    
2019    11      08      00      TC2     1924    NAKRI       116.5   12.4    
2019    11      08      12      TC2     1924    NAKRI       115.7   12.4    
2019    11      09      00      TC2     1924    NAKRI       114.3   12.4    
2019    11      09      12      TC1     1924    NAKRI       113.1   12.3    
2019    11      10      00      TC1     1924    NAKRI       111.6   12.5    
2019    11      10      12      TC1     1924    NAKRI       110.1   12.6    
2019    11      11      00      TC1     1924    NAKRI       109.0   13.0    
2019    11      12      00      TC2     -9999   NONAME      130.9   12.4    
2019    11      12      12      TC2     -9999   NONAME      130.9   12.1    
2019    11      13      00      TC2     1926    KALMAEGI    128.8   12.9    
2019    11      13      12      TC2     1926    KALMAEGI    127.4   13.0    
2019    11      14      00      TC2     1926    KALMAEGI    126.9   15.2    
2019    11      14      12      TC2     1926    KALMAEGI    126.7   16.3    
2019    11      15      00      TC2     1926    KALMAEGI    126.5   16.7    
2019    11      15      12      TC2     1926    KALMAEGI    126.2   17.0    
2019    11      16      00      TC2     1926    KALMAEGI    126.3   16.9    
2019    11      16      12      TC2     1926    KALMAEGI    126.3   16.7    
2019    11      17      00      TC2     1926    KALMAEGI    125.9   16.9    
2019    11      17      12      TC2     1926    KALMAEGI    124.3   16.8    
2019    11      18      00      TC1     1926    KALMAEGI    123.5   17.6    
2019    11      18      12      TC1     1926    KALMAEGI    123.0   18.8    
2019    11      19      00      TC1     1926    KALMAEGI    122.4   19.3    
2019    11      19      12      TC1     1926    KALMAEGI    122.5   19.6    
2019    11      20      00      TC1     1926    KALMAEGI    122.0   18.0    
2019    11      20      12      TC1     1927    FUNG-WONG   126.0   19.0    
2019    11      21      00      TC1     1927    FUNG-WONG   125.0   20.2    
2019    11      21      12      TC1     1927    FUNG-WONG   124.3   21.3    
2019    11      22      00      TC1     1927    FUNG-WONG   125.0   22.9    
2019    11      22      12      TC1     1927    FUNG-WONG   125.7   24.3    
2019    11      29      00      TC1     1928    KAMMURI     138.0   14.1    
2019    11      29      12      TC1     1928    KAMMURI     137.0   13.8    
2019    11      30      00      TC1     1928    KAMMURI     135.9   13.8    
2019    11      30      12      TC1     1928    KAMMURI     133.9   13.1    
2019    12      01      00      TC1     1928    KAMMURI     130.7   13.0    
2019    12      01      12      TC1     1928    KAMMURI     129.2   13.1    
2019    12      02      00      TC1     1928    KAMMURI     126.6   12.9    
2019    12      02      12      TC1     1928    KAMMURI     124.7   12.9    
2019    12      03      00      TC1     1928    KAMMURI     122.2   13.2    
2019    12      03      12      TC1     1928    KAMMURI     119.6   13.4    
2019    12      04      00      TC1     1928    KAMMURI     117.7   14.0    
2019    12      04      12      TC1     1928    KAMMURI     116.4   14.5    
2019    12      05      00      TC1     1928    KAMMURI     114.5   14.7    
2019    12      05      12      TC1     1928    KAMMURI     113.6   13.1    
2019    12      22      12      TC1     1929    PHANFONE    138.0   7.6     
2019    12      23      12      TC1     1929    PHANFONE    130.9   10.5    
2019    12      24      00      TC1     1929    PHANFONE    127.8   10.6    
2019    12      24      12      TC1     1929    PHANFONE    124.9   11.4    
2019    12      25      00      TC1     1929    PHANFONE    122.4   11.9    
2019    12      25      12      TC1     1929    PHANFONE    120.1   12.5    
2019    12      26      00      TC1     1929    PHANFONE    118.6   13.1    
2019    12      26      12      TC1     1929    PHANFONE    117.7   13.9    
2019    12      27      00      TC1     1929    PHANFONE    117.1   15.0    
2019    12      27      12      TC1     1929    PHANFONE    115.9   15.0    
2019    12      28      00      TC1     1929    PHANFONE    115.2   14.4    
2020    05      11      12      TC1     -9999   NONAME      129.0   8.5     
2020    05      12      00      TC1     -9999   NONAME      129.2   9.6     
2020    05      12      12      TC1     2001    VONGFONG    129.2   10.8    
2020    05      13      00      TC1     2001    VONGFONG    128.9   11.8    
2020    05      13      12      TC1     2001    VONGFONG    127.9   12.1    
2020    05      14      00      TC1     2001    VONGFONG    126.3   12.1    
2020    05      14      12      TC1     2001    VONGFONG    124.6   12.4    
2020    05      15      00      TC1     2001    VONGFONG    122.8   13.3    
2020    05      15      12      TC1     2001    VONGFONG    121.4   15.0    
2020    06      12      00      TC1     -9999   NONAME      119.4   16.4    
2020    06      12      12      TC1     2002    NURI        117.2   16.8    
2020    06      13      00      TC1     2002    NURI        115.4   18.4    
2020    06      13      12      TC1     2002    NURI        114.4   20.1    
2020    06      14      00      TC1     2002    NURI        112.0   22.0    
2020    07      31      00      TC1     -9999   NONAME      113.1   16.9    
2020    07      31      12      TC1     -9999   NONAME      111.9   17.3    
2020    08      01      00      TC1     -9999   NONAME      110.7   18.0    
2020    08      01      12      TC1     2003    SINLAKU     108.1   19.2    
2020    08      02      00      TC1     2004    HAGUPIT     125.1   22.6    
2020    08      02      12      TC1     2003    SINLAKU     105.0   20.0    
2020    08      03      00      TC1     2004    HAGUPIT     123.3   24.9    
2020    08      03      12      TC1     2004    HAGUPIT     121.8   26.8    
2020    08      04      00      TC1     2004    HAGUPIT     120.6   28.5    
2020    08      04      12      TC1     2004    HAGUPIT     120.2   30.7    
2020    08      05      00      TC1     2004    HAGUPIT     120.8   33.9    
2020    08      05      12      TC1     2004    HAGUPIT     122.6   36.4    
2020    08      08      00      TC1     -9999   NONAME      127.0   17.0    
2020    08      08      12      TC1     -9999   NONAME      126.0   19.4    
2020    08      09      00      TC1     2005    JANGMI      126.5   23.0    
2020    08      09      12      TC1     2005    JANGMI      126.3   27.3    
2020    08      10      00      TC1     2005    JANGMI      127.7   32.0    
2020    08      10      12      TC1     2005    JANGMI      130.1   37.0    
2020    08      11      00      TC2     2006    MEKKHALA    117.6   24.2    
2020    08      11      12      TC1     2006    MEKKHALA    117.0   28.0    
2020    08      17      12      TC1     -9999   NONAME      119.3   19.7    
2020    08      18      00      TC1     2007    HIGOS       116.7   20.1    
2020    08      18      12      TC1     2007    HIGOS       114.9   21.2    
2020    08      19      00      TC1     2007    HIGOS       113.0   22.2    
2020    08      19      12      TC1     2007    HIGOS       110.4   23.4    
2020    08      21      12      TC1     -9999   NONAME      123.6   21.6    
2020    08      22      00      TC1     2008    BAVI        122.6   23.6    
2020    08      22      12      TC1     2008    BAVI        123.8   25.4    
2020    08      23      00      TC1     2008    BAVI        123.9   26.3    
2020    08      23      12      TC1     2008    BAVI        124.9   27.0    
2020    08      24      12      TC1     2008    BAVI        126.3   28.4    
2020    08      25      00      TC1     2008    BAVI        125.8   29.1    
2020    08      26      00      TC1     2008    BAVI        124.5   32.3    
2020    08      28      00      TC1     -9999   NONAME      131.1   17.4    
2020    08      28      12      TC1     2009    MAYSAK      130.0   16.7    
2020    08      29      00      TC1     2009    MAYSAK      129.6   16.5    
2020    08      29      12      TC1     2009    MAYSAK      129.0   17.0    
2020    08      30      00      TC1     2009    MAYSAK      129.0   17.2    
2020    08      30      12      TC1     2009    MAYSAK      129.0   19.1    
2020    08      31      00      TC1     2009    MAYSAK      128.4   22.4    
2020    09      03      12      TC1     2010    HAISHEN     136.6   21.0    
2020    09      05      12      TC1     2010    HAISHEN     131.0   25.5    
2020    09      06      00      TC1     2010    HAISHEN     130.5   27.6    
2020    09      06      12      TC1     2010    HAISHEN     129.4   31.0    
2020    09      07      00      TC1     2010    HAISHEN     129.2   35.2    
2020    09      15      12      TC1     -9999   NONAME      119.1   12.7    
2020    09      16      00      TC1     2011    NOUL        117.8   13.0    
2020    09      16      12      TC1     2011    NOUL        115.5   13.5    
2020    09      17      00      TC1     2011    NOUL        114.0   14.4    
2020    09      17      12      TC1     2011    NOUL        111.8   15.9    
2020    09      18      00      TC1     2011    NOUL        108.1   16.4    
2020    09      18      12      TC1     2011    NOUL        103.9   16.2    
2020    09      21      00      TC1     -9999   NONAME      134.2   24.9    
2020    09      21      12      TC1     2012    DOLPHIN     135.0   25.7    
2020    09      22      00      TC1     2012    DOLPHIN     135.3   26.9    
2020    09      22      12      TC1     2012    DOLPHIN     136.1   29.3    
2020    09      23      00      TC1     2012    DOLPHIN     137.9   31.2    
2020    10      06      12      TC1     2014    CHAN-HOM    137.6   24.3    
2020    10      07      00      TC1     2014    CHAN-HOM    136.2   25.0    
2020    10      07      12      TC1     2014    CHAN-HOM    133.9   26.5    
2020    10      08      12      TC1     2014    CHAN-HOM    133.4   29.5    
2020    10      09      00      TC1     2014    CHAN-HOM    133.9   30.3    
2020    10      09      12      TC1     2014    CHAN-HOM    134.0   31.0    
2020    10      10      00      TC1     2014    CHAN-HOM    135.7   32.0    
2020    10      10      12      TC2     -9999   NONAME      112.5   14.4    
2020    10      11      00      TC2     2015    LINFA       109.5   14.7    
2020    10      11      12      TC3     -9999   NONAME      118.7   17.0    
2020    10      12      00      TC2     -9999   NONAME      117.1   17.3    
2020    10      12      12      TC1     2016    NANGKA      114.5   18.0    
2020    10      13      00      TC1     2016    NANGKA      112.0   18.3    
2020    10      13      12      TC1     2016    NANGKA      110.4   19.1    
2020    10      14      00      TC1     2016    NANGKA      107.2   20.0    
2020    10      14      12      TC1     2016    NANGKA      105.0   20.0    
2020    10      19      00      TC1     -9999   NONAME      129.4   13.3    
2020    10      19      12      TC1     -9999   NONAME      127.3   14.2    
2020    10      20      00      TC1     2017    SAUDEL      124.7   15.6    
2020    10      20      12      TC1     2017    SAUDEL      122.0   15.8    
2020    10      21      00      TC1     2017    SAUDEL      118.8   16.0    
2020    10      21      12      TC1     2017    SAUDEL      117.4   15.8    
2020    10      22      00      TC1     2017    SAUDEL      116.0   17.1    
2020    10      22      12      TC1     2017    SAUDEL      115.8   17.1    
2020    10      23      00      TC1     2017    SAUDEL      115.3   17.5    
2020    10      23      12      TC1     2017    SAUDEL      114.2   17.9    
2020    10      24      00      TC1     2017    SAUDEL      113.3   18.2    
2020    10      24      12      TC1     2017    SAUDEL      111.5   17.7    
2020    10      25      00      TC1     2018    MOLAVE      126.4   13.5    
2020    10      25      12      TC1     2017    SAUDEL      107.7   17.6    
2020    10      26      00      TC1     2018    MOLAVE      120.4   13.2    
2020    10      26      12      TC1     2018    MOLAVE      117.5   13.4    
2020    10      27      00      TC1     2018    MOLAVE      114.8   13.3    
2020    10      27      12      TC1     2018    MOLAVE      112.1   13.6    
2020    10      28      00      TC1     2018    MOLAVE      109.8   14.5    
2020    10      28      12      TC1     2018    MOLAVE      107.2   15.2    
2020    10      29      00      TC1     2018    MOLAVE      105.0   15.0    
2020    10      29      12      TC1     2019    GONI        134.6   16.7    
2020    10      30      00      TC1     2019    GONI        132.7   16.3    
2020    10      30      12      TC1     2019    GONI        130.9   16.1    
2020    10      31      00      TC1     2019    GONI        128.8   15.3    
2020    10      31      12      TC1     2019    GONI        126.5   14.2    
2020    11      01      00      TC1     2019    GONI        123.6   13.5    
2020    11      01      12      TC1     2019    GONI        121.1   14.3    
2020    11      02      00      TC1     2019    GONI        118.6   14.5    
2020    11      02      12      TC1     2019    GONI        116.8   15.2    
2020    11      03      00      TC1     2020    ATSANI      127.4   20.0    
2020    11      03      12      TC1     2020    ATSANI      128.2   19.7    
2020    11      04      00      TC1     2020    ATSANI      129.2   19.8    
2020    11      04      12      TC1     2019    GONI        112.7   14.5    
2020    11      05      00      TC1     2020    ATSANI      126.7   19.9    
2020    11      05      12      TC1     2020    ATSANI      124.2   20.7    
2020    11      06      00      TC1     2020    ATSANI      121.9   21.1    
2020    11      06      12      TC1     2020    ATSANI      120.2   21.8    
2020    11      07      00      TC1     2020    ATSANI      119.5   22.6    
2020    11      07      12      TC1     2020    ATSANI      118.0   22.0    
2020    11      08      00      TC1     -9999   NONAME      121.5   12.8    
2020    11      08      12      TC1     -9999   NONAME      118.2   12.7    
2020    11      09      00      TC1     2021    ETAU        113.8   13.1    
2020    11      09      12      TC1     2021    ETAU        111.6   12.1    
2020    11      10      00      TC1     2021    ETAU        110.3   12.2    
2020    11      10      12      TC1     2022    VAMCO       127.1   14.4    
2020    11      11      00      TC1     2022    VAMCO       124.6   14.6    
2020    11      11      12      TC1     2022    VAMCO       122.9   14.7    
2020    11      12      00      TC1     2022    VAMCO       119.7   15.2    
2020    11      12      12      TC1     2022    VAMCO       117.4   15.1    
2020    11      13      00      TC1     2022    VAMCO       115.9   15.3    
2020    11      13      12      TC1     2022    VAMCO       113.4   15.5    
2020    11      14      00      TC1     2022    VAMCO       111.4   15.7    
2020    11      14      12      TC1     2022    VAMCO       109.4   16.4    
2020    11      15      00      TC1     2022    VAMCO       108.0   17.2    
2020    11      15      12      TC1     2022    VAMCO       106.1   18.1    
2020    12      18      12      TC1     -9999   NONAME      124.2   8.3     
2020    12      19      12      TC1     -9999   NONAME      119.3   9.6     
2020    12      20      00      TC1     -9999   NONAME      115.2   10.5    
2020    12      20      12      TC1     2023    KROVANH     113.7   10.3    
2020    12      21      00      TC1     2023    KROVANH     114.0   9.0     
2021    02      17      00      TC1     -9999   NONAME      134.6   6.9     
2021    02      17      12      TC1     -9999   NONAME      133.2   6.5     
2021    02      18      00      TC1     -9999   NONAME      132.6   7.0     
2021    02      18      12      TC1     2101    DUJUAN      131.9   7.4     
2021    02      19      00      TC1     2101    DUJUAN      131.7   7.0     
2021    02      19      12      TC1     2101    DUJUAN      129.6   7.0     
2021    02      20      00      TC1     2101    DUJUAN      130.0   6.8     
2021    02      20      12      TC1     2101    DUJUAN      129.8   7.4     
2021    02      21      00      TC1     2101    DUJUAN      129.3   9.0     
2021    02      21      12      TC1     2101    DUJUAN      127.9   9.7     
2021    02      22      00      TC1     2101    DUJUAN      126.0   11.0    
2021    06      03      00      TC1     2103    CHOI-WAN    118.9   16.7    
2021    06      03      12      TC1     2103    CHOI-WAN    118.2   18.5    
2021    06      04      00      TC1     2103    CHOI-WAN    118.4   20.2    
2021    06      04      12      TC1     2103    CHOI-WAN    121.1   21.8    
2021    06      05      00      TC1     2103    CHOI-WAN    123.7   24.7    
2021    06      11      12      TC1     -9999   NONAME      112.1   18.0    
2021    06      12      00      TC1     -9999   NONAME      109.7   18.7    
2021    06      12      12      TC1     2104    KOGUMA      107.3   19.8    
2021    06      13      00      TC1     2104    KOGUMA      105.4   19.6    
2021    07      16      12      TC1     -9999   NONAME      135.0   19.2    
2021    07      17      00      TC1     -9999   NONAME      133.8   20.5    
2021    07      17      12      TC1     -9999   NONAME      132.8   21.9    
2021    07      18      00      TC1     2106    IN-FA       132.4   22.7    
2021    07      18      12      TC1     2106    IN-FA       131.9   23.5    
2021    07      19      00      TC1     2106    IN-FA       131.3   24.2    
2021    07      19      12      TC1     2106    IN-FA       131.3   24.2    
2021    07      20      00      TC1     2106    IN-FA       130.7   24.5    
2021    07      20      12      TC1     2106    IN-FA       129.0   24.6    
2021    07      21      00      TC1     2106    IN-FA       127.8   24.1    
2021    09      07      00      TC1     2113    CONSON      124.2   12.1    
2021    09      07      12      TC1     2114    CHANTHU     134.5   16.3    
2021    09      08      00      TC1     2113    CONSON      121.6   13.7    
2021    09      08      12      TC1     2114    CHANTHU     130.3   15.6    
2021    09      09      00      TC1     2114    CHANTHU     128.1   15.5    
2021    09      09      12      TC1     2114    CHANTHU     125.9   16.1    
2021    09      10      00      TC1     2114    CHANTHU     124.1   17.1    
2021    09      10      12      TC1     2114    CHANTHU     122.9   18.7    
2021    09      11      00      TC1     2114    CHANTHU     122.0   20.3    
2021    09      11      12      TC1     2114    CHANTHU     121.8   21.8    
2021    09      12      00      TC1     2114    CHANTHU     122.3   23.8    
2021    09      12      12      TC1     2114    CHANTHU     122.6   26.2    
2021    09      13      00      TC1     2114    CHANTHU     123.5   29.1    
2021    09      13      12      TC1     2114    CHANTHU     123.2   30.9    
2021    09      14      00      TC1     2114    CHANTHU     123.8   31.3    
